ds,yhat,yhat_lower,yhat_upper,GPU
2027-05-01,580.4914769410344,473.750052664568,689.8087486310818,GeForce RTX 4090
2027-06-01,-1226.383629728809,-1337.5084498460114,-1114.2770849284425,GeForce RTX 4090
2027-07-01,-1378.3472001008827,-1488.966383479128,-1267.613256810281,GeForce RTX 4090
2027-08-01,-35.38007200539664,-157.42530456077176,78.94956431308026,GeForce RTX 4090
2027-09-01,2173.239220503938,2047.49744172294,2293.2963577578203,GeForce RTX 4090
2027-10-01,4342.450054008577,4214.794269165475,4474.653995681751,GeForce RTX 4090
2027-11-01,3161.791977429889,3024.3368023166686,3293.101388657173,GeForce RTX 4090
2027-12-01,-10209.06298747731,-10342.439789581516,-10079.771339227576,GeForce RTX 4090
2028-01-01,2701.9111944533374,2565.39594516752,2840.6855931291325,GeForce RTX 4090
2028-02-01,2195.512307884427,2047.543459951622,2343.944728737995,GeForce RTX 4090
2028-03-01,2847.875316034926,2696.8499179477417,2993.287514751032,GeForce RTX 4090
2028-04-01,3541.8810433666463,3391.0562652092717,3690.83402752956,GeForce RTX 4090
2028-05-01,953.9126005598573,804.2307632552871,1110.7813485896866,GeForce RTX 4090
2028-06-01,-799.0556673454731,-965.7310589229987,-638.4447464784745,GeForce RTX 4090
2028-07-01,-1319.9060825206914,-1492.8364627520928,-1155.2938466806863,GeForce RTX 4090
2028-08-01,-279.8177547468762,-442.06140173766835,-111.21692774976029,GeForce RTX 4090
2028-09-01,2014.821019084353,1843.2415425800764,2187.5491804144062,GeForce RTX 4090
2028-10-01,4492.769940936634,4315.394123793784,4667.777388246732,GeForce RTX 4090
2028-11-01,3998.408276720557,3810.797401558431,4184.421627503804,GeForce RTX 4090
2028-12-01,-10044.72021260429,-10229.367975562942,-9856.15064119367,GeForce RTX 4090
2029-01-01,2664.4846302582873,2464.5655464040883,2854.3324393581433,GeForce RTX 4090
2023-01-03,26.19875553683679,-30.773398386552806,92.74050826812793,Radeon R7 360
2023-01-04,26.198556530204037,-36.23964122769496,87.22170399940356,Radeon R7 360
2023-01-05,26.198357654103756,-37.586924498741055,89.09389905621096,Radeon R7 360
2023-01-06,84.20801372602102,18.798600760895813,150.56028865856544,Radeon R7 360
2023-01-07,27.07709562336869,-37.87582282644569,95.57327287276746,Radeon R7 360
2023-01-08,27.076916197312375,-36.739163176868836,86.20449924390375,Radeon R7 360
2023-01-09,-11.991961265319173,-79.03598107616095,51.3126818494556,Radeon R7 360
2023-01-10,27.964681524161133,-34.97814694988045,90.11417652077081,Radeon R7 360
2023-01-11,27.964482517918164,-31.061710038707343,87.13363532999767,Radeon R7 360
